<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RI.IMOEX;60;20150129;190000;1663.0300000;1664.9700000;1639.6500000;1639.6500000;6095790316
RI.IMOEX;60;20150130;110000;1647.7500000;1664.7300000;1647.7500000;1655.6000000;3929459934
RI.IMOEX;60;20150130;120000;1655.4900000;1655.4900000;1634.0800000;1635.2900000;5401888187
RI.IMOEX;60;20150130;130000;1635.0400000;1644.2600000;1631.9600000;1644.0900000;4116136362
RI.IMOEX;60;20150130;140000;1643.8000000;1652.2800000;1631.6700000;1634.6300000;6049626479
RI.IMOEX;60;20150130;150000;1634.6100000;1650.0500000;1634.4700000;1646.9800000;5092499284
RI.IMOEX;60;20150130;160000;1646.9200000;1654.1100000;1645.5000000;1652.0000000;2813603638
RI.IMOEX;60;20150130;170000;1652.2200000;1654.4100000;1641.4300000;1643.2000000;2688725547
RI.IMOEX;60;20150130;180000;1642.9900000;1653.3500000;1642.4200000;1653.3200000;4207335747
RI.IMOEX;60;20150130;190000;1653.1300000;1653.4900000;1636.6400000;1647.6900000;7382816936
RI.IMOEX;60;20150202;110000;1648.9500000;1663.8000000;1648.0200000;1652.3800000;4273586047
RI.IMOEX;60;20150202;120000;1652.3100000;1653.4200000;1626.0500000;1639.2800000;7644385652
RI.IMOEX;60;20150202;130000;1639.0200000;1639.4700000;1619.2400000;1619.6100000;4872065645
RI.IMOEX;60;20150202;140000;1619.8400000;1634.2600000;1616.3200000;1632.6400000;4294023295
RI.IMOEX;60;20150202;150000;1632.3500000;1655.3700000;1630.9200000;1652.0800000;6584044591
RI.IMOEX;60;20150202;160000;1652.2300000;1655.0200000;1646.1200000;1651.3100000;3769099560
RI.IMOEX;60;20150202;170000;1651.4300000;1652.1600000;1634.4100000;1636.5400000;3601385726
RI.IMOEX;60;20150202;180000;1636.2900000;1646.5600000;1634.0200000;1634.3800000;4024904537
RI.IMOEX;60;20150202;190000;1634.3700000;1634.6300000;1620.2500000;1625.3100000;4140618804
RI.IMOEX;60;20150203;110000;1634.7600000;1647.3200000;1630.8100000;1634.2200000;3974287961
RI.IMOEX;60;20150203;120000;1634.1400000;1664.6600000;1630.0300000;1663.5600000;8633120348
RI.IMOEX;60;20150203;130000;1663.4600000;1667.5100000;1643.8900000;1645.8700000;5632839876
RI.IMOEX;60;20150203;140000;1645.8000000;1659.1900000;1644.7400000;1655.3400000;2809802221
RI.IMOEX;60;20150203;150000;1655.3400000;1658.2900000;1651.7500000;1652.1900000;2872556571
RI.IMOEX;60;20150203;160000;1652.0000000;1656.0500000;1645.5100000;1651.7200000;2761915522
RI.IMOEX;60;20150203;170000;1651.6600000;1651.8200000;1642.4200000;1643.2300000;2284743101
RI.IMOEX;60;20150203;180000;1643.0800000;1650.7600000;1635.0900000;1650.0900000;3428575227
