<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RI.MOEXFN;60;20150126;170000;4396.4300000;4429.3800000;4387.9100000;4406.1800000;1077864346
RI.MOEXFN;60;20150126;180000;4406.5300000;4410.9800000;4387.3800000;4391.8900000;1085215187
RI.MOEXFN;60;20150126;190000;4391.0800000;4402.1500000;4377.4700000;4383.0000000;1040105181
RI.MOEXFN;60;20150127;110000;4266.9400000;4346.6400000;4243.1400000;4339.1500000;3103057311
RI.MOEXFN;60;20150127;120000;4338.9700000;4379.9400000;4333.3800000;4375.9200000;2653561513
RI.MOEXFN;60;20150127;130000;4380.2400000;4431.0800000;4380.2400000;4407.8200000;2097362036
RI.MOEXFN;60;20150127;140000;4409.5200000;4428.0000000;4404.5100000;4409.1100000;1456653901
RI.MOEXFN;60;20150127;150000;4410.6700000;4415.3200000;4379.4200000;4387.0000000;1117350351
RI.MOEXFN;60;20150127;160000;4389.1500000;4393.0500000;4346.7400000;4352.7700000;1043843133
RI.MOEXFN;60;20150127;170000;4351.3600000;4387.6500000;4346.5400000;4384.3000000;974567734
RI.MOEXFN;60;20150127;180000;4384.9700000;4405.9800000;4383.0500000;4391.2700000;692958684
RI.MOEXFN;60;20150127;190000;4390.7300000;4433.1100000;4381.8200000;4427.7700000;1024370557
RI.MOEXFN;60;20150128;110000;4455.8400000;4527.3600000;4455.8400000;4498.0200000;1884857728
RI.MOEXFN;60;20150128;120000;4501.4800000;4560.7900000;4497.3200000;4529.8200000;2394667484
RI.MOEXFN;60;20150128;130000;4530.8400000;4545.9000000;4524.6300000;4530.2200000;1071180373
RI.MOEXFN;60;20150128;140000;4530.6700000;4537.7700000;4523.0000000;4534.8800000;971066311
RI.MOEXFN;60;20150128;150000;4536.6700000;4538.5300000;4515.3700000;4524.7900000;1599870285
RI.MOEXFN;60;20150128;160000;4524.5900000;4533.9200000;4511.6000000;4524.3900000;612517017
RI.MOEXFN;60;20150128;170000;4520.9800000;4525.9200000;4511.2200000;4514.1600000;1787242448
RI.MOEXFN;60;20150128;180000;4512.7700000;4526.4200000;4480.7900000;4483.0900000;1036594526
RI.MOEXFN;60;20150128;190000;4478.8100000;4508.0500000;4466.7600000;4479.6600000;1234427038
RI.MOEXFN;60;20150129;110000;4483.9200000;4507.8400000;4451.7600000;4457.7600000;1732832644
RI.MOEXFN;60;20150129;120000;4455.5400000;4502.0000000;4454.1400000;4500.5500000;1610521500
RI.MOEXFN;60;20150129;130000;4496.3100000;4522.6200000;4496.3100000;4522.6200000;1083998519
RI.MOEXFN;60;20150129;140000;4524.1200000;4552.2300000;4512.1700000;4539.1200000;1219573351
RI.MOEXFN;60;20150129;150000;4537.8000000;4570.4300000;4533.6400000;4568.1500000;1547880108
RI.MOEXFN;60;20150129;160000;4566.0300000;4570.8100000;4536.1500000;4543.0500000;1352663355
RI.MOEXFN;60;20150129;170000;4541.3900000;4543.0400000;4513.6200000;4528.6700000;2020240972
RI.MOEXFN;60;20150129;180000;4526.3100000;4546.2100000;4504.4000000;4511.4700000;1213757525
RI.MOEXFN;60;20150129;190000;4509.9200000;4519.8000000;4486.5600000;4506.1500000;1627408594
RI.MOEXFN;60;20150130;110000;4541.3900000;4576.6500000;4527.9400000;4551.7400000;1485627730
RI.MOEXFN;60;20150130;120000;4549.8700000;4553.8300000;4519.5800000;4536.9500000;1783585336
RI.MOEXFN;60;20150130;130000;4532.7000000;4537.0300000;4500.0400000;4536.4500000;1705359123
RI.MOEXFN;60;20150130;140000;4536.1600000;4560.9600000;4494.9600000;4507.6600000;2752396135
RI.MOEXFN;60;20150130;150000;4508.1100000;4543.9700000;4472.5100000;4536.2900000;1761903719
RI.MOEXFN;60;20150130;160000;4537.7700000;4551.0300000;4526.1700000;4545.7700000;880740152
RI.MOEXFN;60;20150130;170000;4547.9200000;4549.3000000;4531.2300000;4544.8500000;955918005
RI.MOEXFN;60;20150130;180000;4546.0100000;4595.0100000;4542.4800000;4591.9700000;1685145211
RI.MOEXFN;60;20150130;190000;4598.3600000;4627.9900000;4575.0300000;4627.9900000;3007262677
RI.MOEXFN;60;20150202;110000;4672.0100000;4680.4300000;4630.5500000;4650.2600000;1767124862
RI.MOEXFN;60;20150202;120000;4651.0000000;4663.6700000;4590.7500000;4660.8600000;1743031895
RI.MOEXFN;60;20150202;130000;4656.0000000;4682.0900000;4632.5700000;4632.5700000;1610474332
RI.MOEXFN;60;20150202;140000;4632.8100000;4657.9500000;4609.2500000;4657.9500000;1688934968
RI.MOEXFN;60;20150202;150000;4657.6000000;4696.6200000;4648.9200000;4673.2900000;1953617772
RI.MOEXFN;60;20150202;160000;4674.6800000;4675.8700000;4644.5000000;4658.9800000;1261516439
RI.MOEXFN;60;20150202;170000;4660.3200000;4660.3200000;4617.6100000;4622.2500000;1655494208
RI.MOEXFN;60;20150202;180000;4622.1500000;4648.1400000;4622.1500000;4637.3900000;1951640872
RI.MOEXFN;60;20150202;190000;4641.8400000;4641.8400000;4614.7000000;4621.0800000;1713129543
RI.MOEXFN;60;20150203;110000;4659.7600000;4692.6000000;4655.5600000;4665.0500000;1516595162
RI.MOEXFN;60;20150203;120000;4661.3600000;4718.0500000;4651.3100000;4715.8600000;3184286737
RI.MOEXFN;60;20150203;130000;4722.6800000;4759.9300000;4694.4200000;4732.0300000;1872311761
RI.MOEXFN;60;20150203;140000;4726.8000000;4773.3500000;4726.8000000;4749.9600000;960087804
RI.MOEXFN;60;20150203;150000;4750.3500000;4805.6400000;4745.2000000;4781.6900000;775564702
RI.MOEXFN;60;20150203;160000;4780.6700000;4797.6000000;4734.3400000;4761.9200000;1248101742
RI.MOEXFN;60;20150203;170000;4761.8900000;4766.0500000;4748.0100000;4760.9900000;614606514
RI.MOEXFN;60;20150203;180000;4760.7400000;4796.3200000;4737.6900000;4792.0100000;873842398
RI.MOEXFN;60;20150203;190000;4796.5600000;4799.4100000;4773.6800000;4799.4100000;1030238136
RI.MOEXFN;60;20150204;110000;4856.0300000;4856.0300000;4789.3800000;4814.0800000;1325858916
RI.MOEXFN;60;20150204;120000;4813.2700000;4835.1600000;4806.5400000;4826.3100000;823458884
RI.MOEXFN;60;20150204;130000;4824.5900000;4828.6300000;4802.7800000;4802.8800000;1059261898
RI.MOEXFN;60;20150204;140000;4798.2300000;4828.5400000;4793.7500000;4825.9700000;709025938
RI.MOEXFN;60;20150204;150000;4827.4700000;4837.3900000;4820.9600000;4834.6500000;378333501
RI.MOEXFN;60;20150204;160000;4834.9100000;4837.3400000;4801.7000000;4827.8900000;516435791
RI.MOEXFN;60;20150204;170000;4826.6300000;4864.7400000;4824.8700000;4849.2000000;756148603
RI.MOEXFN;60;20150204;180000;4849.8100000;4868.9000000;4839.8700000;4857.5100000;769641696
RI.MOEXFN;60;20150204;190000;4858.5000000;4867.2600000;4830.0900000;4852.4900000;1021484958
RI.MOEXFN;60;20150205;110000;4825.3800000;4840.8200000;4786.6300000;4789.8900000;1931567238
RI.MOEXFN;60;20150205;120000;4791.3700000;4799.1500000;4756.7300000;4768.4500000;1158986731
RI.MOEXFN;60;20150205;130000;4765.1400000;4821.4300000;4764.2200000;4817.9600000;1093175013
RI.MOEXFN;60;20150205;140000;4817.9100000;4872.8700000;4812.1000000;4872.8700000;2193456114
RI.MOEXFN;60;20150205;150000;4875.0400000;4905.1600000;4870.9300000;4892.8700000;2659662531
RI.MOEXFN;60;20150205;160000;4896.6200000;4900.8800000;4869.5800000;4897.2500000;1445835262
RI.MOEXFN;60;20150205;170000;4903.0200000;4908.6300000;4873.2200000;4873.4300000;909945312
RI.MOEXFN;60;20150205;180000;4875.6000000;4875.6000000;4846.1300000;4846.3100000;1504114300
RI.MOEXFN;60;20150205;190000;4844.8200000;4855.7600000;4821.4300000;4836.2900000;1134349550
RI.MOEXFN;60;20150206;110000;4858.9700000;4946.2800000;4858.9700000;4920.8000000;3533785927
RI.MOEXFN;60;20150206;120000;4919.4600000;4930.2700000;4913.7100000;4919.5600000;1627678473
RI.MOEXFN;60;20150206;130000;4916.9700000;4924.9300000;4892.7800000;4924.9300000;1575681882
RI.MOEXFN;60;20150206;140000;4923.8400000;4925.6500000;4907.2700000;4918.5100000;928683764
RI.MOEXFN;60;20150206;150000;4919.9500000;4932.5300000;4905.3400000;4906.0600000;1192206751
RI.MOEXFN;60;20150206;160000;4905.6900000;4918.8300000;4902.6500000;4907.4200000;749821409
RI.MOEXFN;60;20150206;170000;4908.5700000;4939.8300000;4899.0700000;4924.6500000;1672654532
RI.MOEXFN;60;20150206;180000;4924.4300000;4956.6100000;4920.7400000;4942.2300000;2140375324
RI.MOEXFN;60;20150206;190000;4943.8500000;4948.7400000;4927.7500000;4938.4700000;1400110741
RI.MOEXFN;60;20150209;110000;4925.3700000;5022.0300000;4922.7200000;5017.1600000;2398279217
RI.MOEXFN;60;20150209;120000;5018.0100000;5169.2100000;5009.0900000;5133.3700000;5596446942
RI.MOEXFN;60;20150209;130000;5135.6600000;5136.8300000;5061.8800000;5061.8800000;2105338370
RI.MOEXFN;60;20150209;140000;5062.5100000;5090.1300000;5056.2000000;5078.4000000;1328435193
RI.MOEXFN;60;20150209;150000;5077.9800000;5085.0600000;5037.5700000;5041.8800000;1506139601
RI.MOEXFN;60;20150209;160000;5041.6100000;5060.8700000;4987.0400000;4993.3700000;2287922129
RI.MOEXFN;60;20150209;170000;4990.9200000;5012.6200000;4976.7700000;4981.6400000;1741605070
RI.MOEXFN;60;20150209;180000;4980.5300000;5019.0900000;4980.5300000;5014.1000000;1245481883
RI.MOEXFN;60;20150209;190000;5014.0300000;5029.8900000;4995.0500000;5011.3400000;1383297717
RI.MOEXFN;60;20150210;110000;5016.0700000;5072.9900000;4991.4800000;5062.9600000;1794434268
RI.MOEXFN;60;20150210;120000;5070.4200000;5077.7800000;5013.7400000;5025.7800000;1436252149
RI.MOEXFN;60;20150210;130000;5021.7200000;5067.5800000;5021.1600000;5049.6800000;1113472245
RI.MOEXFN;60;20150210;140000;5051.8800000;5065.2500000;5000.6700000;5013.6400000;941446344
RI.MOEXFN;60;20150210;150000;5015.9300000;5020.8700000;4990.8800000;5001.3400000;795031667
RI.MOEXFN;60;20150210;160000;4999.4600000;5015.2800000;4989.8100000;4999.3700000;787577641
RI.MOEXFN;60;20150210;170000;4997.8900000;5020.7900000;4992.3400000;5002.4300000;1134243936
RI.MOEXFN;60;20150210;180000;4999.8700000;5024.0000000;4966.7900000;4966.7900000;1159515697
RI.MOEXFN;60;20150210;190000;4964.5300000;4982.4200000;4945.7200000;4973.3500000;1415282345
RI.MOEXFN;60;20150211;110000;5034.7100000;5061.0200000;5018.0300000;5037.8300000;1951958034
RI.MOEXFN;60;20150211;120000;5040.3900000;5044.7400000;5014.5500000;5034.4400000;936929010
RI.MOEXFN;60;20150211;130000;5035.3200000;5068.1000000;5035.3200000;5045.8900000;2566183141
RI.MOEXFN;60;20150211;140000;5047.3900000;5050.0700000;5010.6600000;5022.7000000;1038071812
